filepath,emotion,intensity,actor,gender
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-03-01-02-02-20.wav,happy,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-03-02-01-01-20.wav,happy,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-03-02-01-02-20.wav,happy,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-03-02-02-01-20.wav,happy,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-03-02-02-02-20.wav,happy,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-04-01-01-01-20.wav,sad,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-04-01-01-02-20.wav,sad,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-04-01-02-01-20.wav,sad,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-04-01-02-02-20.wav,sad,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-04-02-01-01-20.wav,sad,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-04-02-01-02-20.wav,sad,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-04-02-02-01-20.wav,sad,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-04-02-02-02-20.wav,sad,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-05-01-01-01-20.wav,angry,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-05-01-01-02-20.wav,angry,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-05-01-02-01-20.wav,angry,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-05-01-02-02-20.wav,angry,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-05-02-01-01-20.wav,angry,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-05-02-01-02-20.wav,angry,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-05-02-02-01-20.wav,angry,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-05-02-02-02-20.wav,angry,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-06-01-01-01-20.wav,fearful,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-06-01-01-02-20.wav,fearful,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-06-01-02-01-20.wav,fearful,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-06-01-02-02-20.wav,fearful,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-06-02-01-01-20.wav,fearful,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-06-02-01-02-20.wav,fearful,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-06-02-02-01-20.wav,fearful,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-06-02-02-02-20.wav,fearful,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-07-01-01-01-20.wav,disgust,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-07-01-01-02-20.wav,disgust,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-07-01-02-01-20.wav,disgust,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-07-01-02-02-20.wav,disgust,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-07-02-01-01-20.wav,disgust,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-07-02-01-02-20.wav,disgust,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-07-02-02-01-20.wav,disgust,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-07-02-02-02-20.wav,disgust,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-08-01-01-01-20.wav,surprised,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-08-01-01-02-20.wav,surprised,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-08-01-02-01-20.wav,surprised,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-08-01-02-02-20.wav,surprised,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-08-02-01-01-20.wav,surprised,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-08-02-01-02-20.wav,surprised,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-08-02-02-01-20.wav,surprised,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-08-02-02-02-20.wav,surprised,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-01-01-01-01-21.wav,neutral,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-01-01-01-02-21.wav,neutral,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-01-01-02-01-21.wav,neutral,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-01-01-02-02-21.wav,neutral,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-02-01-01-01-21.wav,calm,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-02-01-01-02-21.wav,calm,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-02-01-02-01-21.wav,calm,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-02-01-02-02-21.wav,calm,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-02-02-01-01-21.wav,calm,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-02-02-01-02-21.wav,calm,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-02-02-02-01-21.wav,calm,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-02-02-02-02-21.wav,calm,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-03-01-01-01-21.wav,happy,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-03-01-01-02-21.wav,happy,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-03-01-02-01-21.wav,happy,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-03-01-02-02-21.wav,happy,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-03-02-01-01-21.wav,happy,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-03-02-01-02-21.wav,happy,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-03-02-02-01-21.wav,happy,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-03-02-02-02-21.wav,happy,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-04-01-01-01-21.wav,sad,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-04-01-01-02-21.wav,sad,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-04-01-02-01-21.wav,sad,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-04-01-02-02-21.wav,sad,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-04-02-01-01-21.wav,sad,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-04-02-01-02-21.wav,sad,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-04-02-02-01-21.wav,sad,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-04-02-02-02-21.wav,sad,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-05-01-01-01-21.wav,angry,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-05-01-01-02-21.wav,angry,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-05-01-02-01-21.wav,angry,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-05-01-02-02-21.wav,angry,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-05-02-01-01-21.wav,angry,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-05-02-01-02-21.wav,angry,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-05-02-02-01-21.wav,angry,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-05-02-02-02-21.wav,angry,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-06-01-01-01-21.wav,fearful,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-06-01-01-02-21.wav,fearful,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-06-01-02-01-21.wav,fearful,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-06-01-02-02-21.wav,fearful,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-06-02-01-01-21.wav,fearful,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-06-02-01-02-21.wav,fearful,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-06-02-02-01-21.wav,fearful,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-06-02-02-02-21.wav,fearful,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-07-01-01-01-21.wav,disgust,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-07-01-01-02-21.wav,disgust,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-07-01-02-01-21.wav,disgust,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-07-01-02-02-21.wav,disgust,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-07-02-01-01-21.wav,disgust,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-07-02-01-02-21.wav,disgust,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-07-02-02-01-21.wav,disgust,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-07-02-02-02-21.wav,disgust,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-08-01-01-01-21.wav,surprised,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-08-01-01-02-21.wav,surprised,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-08-01-02-01-21.wav,surprised,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-08-01-02-02-21.wav,surprised,normal,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-08-02-01-01-21.wav,surprised,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-08-02-01-02-21.wav,surprised,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-08-02-02-01-21.wav,surprised,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_21\03-01-08-02-02-02-21.wav,surprised,strong,21,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-01-01-01-01-22.wav,neutral,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-01-01-01-02-22.wav,neutral,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-01-01-02-01-22.wav,neutral,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-01-01-02-02-22.wav,neutral,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-02-01-01-01-22.wav,calm,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-02-01-01-02-22.wav,calm,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-02-01-02-01-22.wav,calm,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-02-01-02-02-22.wav,calm,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-02-02-01-01-22.wav,calm,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-02-02-01-02-22.wav,calm,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-02-02-02-01-22.wav,calm,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-02-02-02-02-22.wav,calm,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-03-01-01-01-22.wav,happy,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-03-01-01-02-22.wav,happy,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-03-01-02-01-22.wav,happy,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-03-01-02-02-22.wav,happy,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-03-02-01-01-22.wav,happy,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-03-02-01-02-22.wav,happy,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-03-02-02-01-22.wav,happy,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-03-02-02-02-22.wav,happy,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-04-01-01-01-22.wav,sad,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-04-01-01-02-22.wav,sad,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-04-01-02-01-22.wav,sad,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-04-01-02-02-22.wav,sad,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-04-02-01-01-22.wav,sad,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-04-02-01-02-22.wav,sad,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-04-02-02-01-22.wav,sad,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-04-02-02-02-22.wav,sad,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-05-01-01-01-22.wav,angry,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-05-01-01-02-22.wav,angry,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-05-01-02-01-22.wav,angry,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-05-01-02-02-22.wav,angry,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-05-02-01-01-22.wav,angry,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-05-02-01-02-22.wav,angry,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-05-02-02-01-22.wav,angry,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-05-02-02-02-22.wav,angry,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-06-01-01-01-22.wav,fearful,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-06-01-01-02-22.wav,fearful,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-06-01-02-01-22.wav,fearful,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-06-01-02-02-22.wav,fearful,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-06-02-01-01-22.wav,fearful,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-06-02-01-02-22.wav,fearful,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-06-02-02-01-22.wav,fearful,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-06-02-02-02-22.wav,fearful,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-07-01-01-01-22.wav,disgust,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-07-01-01-02-22.wav,disgust,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-07-01-02-01-22.wav,disgust,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-07-01-02-02-22.wav,disgust,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-07-02-01-01-22.wav,disgust,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-07-02-01-02-22.wav,disgust,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-07-02-02-01-22.wav,disgust,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-07-02-02-02-22.wav,disgust,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-08-01-01-01-22.wav,surprised,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-08-01-01-02-22.wav,surprised,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-08-01-02-01-22.wav,surprised,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-08-01-02-02-22.wav,surprised,normal,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-08-02-01-01-22.wav,surprised,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-08-02-01-02-22.wav,surprised,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-08-02-02-01-22.wav,surprised,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_22\03-01-08-02-02-02-22.wav,surprised,strong,22,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-01-01-01-01-23.wav,neutral,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-01-01-01-02-23.wav,neutral,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-01-01-02-01-23.wav,neutral,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-01-01-02-02-23.wav,neutral,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-02-01-01-01-23.wav,calm,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-02-01-01-02-23.wav,calm,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-02-01-02-01-23.wav,calm,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-02-01-02-02-23.wav,calm,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-02-02-01-01-23.wav,calm,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-02-02-01-02-23.wav,calm,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-02-02-02-01-23.wav,calm,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-02-02-02-02-23.wav,calm,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-03-01-01-01-23.wav,happy,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-03-01-01-02-23.wav,happy,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-03-01-02-01-23.wav,happy,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-03-01-02-02-23.wav,happy,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-03-02-01-01-23.wav,happy,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-03-02-01-02-23.wav,happy,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-03-02-02-01-23.wav,happy,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-03-02-02-02-23.wav,happy,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-04-01-01-01-23.wav,sad,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-04-01-01-02-23.wav,sad,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-04-01-02-01-23.wav,sad,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-04-01-02-02-23.wav,sad,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-04-02-01-01-23.wav,sad,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-04-02-01-02-23.wav,sad,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-04-02-02-01-23.wav,sad,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-04-02-02-02-23.wav,sad,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-05-01-01-01-23.wav,angry,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-05-01-01-02-23.wav,angry,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-05-01-02-01-23.wav,angry,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-05-01-02-02-23.wav,angry,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-05-02-01-01-23.wav,angry,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-05-02-01-02-23.wav,angry,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-05-02-02-01-23.wav,angry,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-05-02-02-02-23.wav,angry,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-06-01-01-01-23.wav,fearful,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-06-01-01-02-23.wav,fearful,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-06-01-02-01-23.wav,fearful,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-06-01-02-02-23.wav,fearful,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-06-02-01-01-23.wav,fearful,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-06-02-01-02-23.wav,fearful,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-06-02-02-01-23.wav,fearful,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-06-02-02-02-23.wav,fearful,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-07-01-01-01-23.wav,disgust,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-07-01-01-02-23.wav,disgust,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-07-01-02-01-23.wav,disgust,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-07-01-02-02-23.wav,disgust,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-07-02-01-01-23.wav,disgust,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-07-02-01-02-23.wav,disgust,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-07-02-02-01-23.wav,disgust,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-07-02-02-02-23.wav,disgust,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-08-01-01-01-23.wav,surprised,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-08-01-01-02-23.wav,surprised,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-08-01-02-01-23.wav,surprised,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-08-01-02-02-23.wav,surprised,normal,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-08-02-01-01-23.wav,surprised,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-08-02-01-02-23.wav,surprised,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-08-02-02-01-23.wav,surprised,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_23\03-01-08-02-02-02-23.wav,surprised,strong,23,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-01-01-01-01-24.wav,neutral,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-01-01-01-02-24.wav,neutral,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-01-01-02-01-24.wav,neutral,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-01-01-02-02-24.wav,neutral,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-02-01-01-01-24.wav,calm,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-02-01-01-02-24.wav,calm,normal,24,female
